mtry,trees,min_n,.metric,.estimator,mean,n,std_err,.config,metric,region_rf
3,450,15,mae,standard,61.60842907730565,5,0.7014114785116379,pre0_mod141_post0,Zero_Flow_Days_sum,Semi_arid
3,450,15,rmse,standard,81.89700456010358,5,1.0548377281907182,pre0_mod141_post0,Zero_Flow_Days_sum,Semi_arid
3,450,15,rsq,standard,0.5260822697777446,5,0.01886124042253994,pre0_mod141_post0,Zero_Flow_Days_sum,Semi_arid
3,450,18,mae,standard,62.0719593694312,5,0.6581969295020351,pre0_mod142_post0,Zero_Flow_Days_sum,Semi_arid
3,450,18,rmse,standard,82.2523795454288,5,1.0500433792568458,pre0_mod142_post0,Zero_Flow_Days_sum,Semi_arid
3,450,18,rsq,standard,0.5229761076359858,5,0.01944841139413661,pre0_mod142_post0,Zero_Flow_Days_sum,Semi_arid
3,450,21,mae,standard,62.554670023946215,5,0.7904273250259687,pre0_mod143_post0,Zero_Flow_Days_sum,Semi_arid
3,450,21,rmse,standard,82.68684853983918,5,1.1328590003644876,pre0_mod143_post0,Zero_Flow_Days_sum,Semi_arid
3,450,21,rsq,standard,0.5181523386190197,5,0.019820260576593692,pre0_mod143_post0,Zero_Flow_Days_sum,Semi_arid
3,450,25,mae,standard,63.034198758768134,5,0.7185852928613194,pre0_mod144_post0,Zero_Flow_Days_sum,Semi_arid
3,450,25,rmse,standard,83.1133442825457,5,1.0302369728371277,pre0_mod144_post0,Zero_Flow_Days_sum,Semi_arid
3,450,25,rsq,standard,0.5134918694390582,5,0.01902090274783172,pre0_mod144_post0,Zero_Flow_Days_sum,Semi_arid
3,650,3,mae,standard,59.745050692427,5,0.5444609634651231,pre0_mod145_post0,Zero_Flow_Days_sum,Semi_arid
3,650,3,rmse,standard,80.41308419078747,5,0.9119029627483658,pre0_mod145_post0,Zero_Flow_Days_sum,Semi_arid
3,650,3,rsq,standard,0.5412765959199137,5,0.017173800645294727,pre0_mod145_post0,Zero_Flow_Days_sum,Semi_arid
3,650,6,mae,standard,60.08592032706693,5,0.6164251084073993,pre0_mod146_post0,Zero_Flow_Days_sum,Semi_arid
3,650,6,rmse,standard,80.67332107478097,5,0.9237017620049341,pre0_mod146_post0,Zero_Flow_Days_sum,Semi_arid
3,650,6,rsq,standard,0.5390309994727261,5,0.017392071371587315,pre0_mod146_post0,Zero_Flow_Days_sum,Semi_arid
3,650,9,mae,standard,60.68004900284277,5,0.6622516500363944,pre0_mod147_post0,Zero_Flow_Days_sum,Semi_arid
3,650,9,rmse,standard,81.20833121413148,5,1.0416685684280085,pre0_mod147_post0,Zero_Flow_Days_sum,Semi_arid
3,650,9,rsq,standard,0.5334683163954665,5,0.018677847870680348,pre0_mod147_post0,Zero_Flow_Days_sum,Semi_arid
3,650,12,mae,standard,61.12746882671126,5,0.6720806338469796,pre0_mod148_post0,Zero_Flow_Days_sum,Semi_arid
3,650,12,rmse,standard,81.4593610933616,5,1.0007160952120013,pre0_mod148_post0,Zero_Flow_Days_sum,Semi_arid
3,650,12,rsq,standard,0.5311318660652478,5,0.018571649983238413,pre0_mod148_post0,Zero_Flow_Days_sum,Semi_arid
3,650,15,mae,standard,61.64445763071034,5,0.6875656655665032,pre0_mod149_post0,Zero_Flow_Days_sum,Semi_arid
3,650,15,rmse,standard,81.9121570528677,5,1.0159233529607954,pre0_mod149_post0,Zero_Flow_Days_sum,Semi_arid
3,650,15,rsq,standard,0.5260209209531955,5,0.018738086074177672,pre0_mod149_post0,Zero_Flow_Days_sum,Semi_arid
3,650,18,mae,standard,61.97881130093344,5,0.6946663851312241,pre0_mod150_post0,Zero_Flow_Days_sum,Semi_arid
3,650,18,rmse,standard,82.14169623912458,5,1.021497942371022,pre0_mod150_post0,Zero_Flow_Days_sum,Semi_arid
3,650,18,rsq,standard,0.5242846886208457,5,0.0179785512038731,pre0_mod150_post0,Zero_Flow_Days_sum,Semi_arid
3,650,21,mae,standard,62.44512994960617,5,0.7598549714597781,pre0_mod151_post0,Zero_Flow_Days_sum,Semi_arid
3,650,21,rmse,standard,82.49642652278976,5,1.0246527247320425,pre0_mod151_post0,Zero_Flow_Days_sum,Semi_arid
3,650,21,rsq,standard,0.5203906504199202,5,0.017698037355427288,pre0_mod151_post0,Zero_Flow_Days_sum,Semi_arid
3,650,25,mae,standard,63.054290573955555,5,0.7168658333853242,pre0_mod152_post0,Zero_Flow_Days_sum,Semi_arid
3,650,25,rmse,standard,83.07209616752489,5,1.0117016997558868,pre0_mod152_post0,Zero_Flow_Days_sum,Semi_arid
3,650,25,rsq,standard,0.5142886614831322,5,0.018431217125291215,pre0_mod152_post0,Zero_Flow_Days_sum,Semi_arid
3,850,3,mae,standard,59.53782219468402,5,0.6002893315722765,pre0_mod153_post0,Zero_Flow_Days_sum,Semi_arid
3,850,3,rmse,standard,80.23371603053688,5,0.9496483505729745,pre0_mod153_post0,Zero_Flow_Days_sum,Semi_arid
3,850,3,rsq,standard,0.5436562690901277,5,0.017749660626067157,pre0_mod153_post0,Zero_Flow_Days_sum,Semi_arid
3,850,6,mae,standard,60.08933809063905,5,0.6124728117242003,pre0_mod154_post0,Zero_Flow_Days_sum,Semi_arid
3,850,6,rmse,standard,80.68894543254858,5,0.9826841706959334,pre0_mod154_post0,Zero_Flow_Days_sum,Semi_arid
3,850,6,rsq,standard,0.538786257109601,5,0.018283271929181468,pre0_mod154_post0,Zero_Flow_Days_sum,Semi_arid
3,850,9,mae,standard,60.6273275252828,5,0.6363922275367682,pre0_mod155_post0,Zero_Flow_Days_sum,Semi_arid
3,850,9,rmse,standard,81.08925063250972,5,0.9974766208673987,pre0_mod155_post0,Zero_Flow_Days_sum,Semi_arid
3,850,9,rsq,standard,0.5349733222243827,5,0.018421249072443812,pre0_mod155_post0,Zero_Flow_Days_sum,Semi_arid
3,850,12,mae,standard,61.12585969648568,5,0.6512132923888935,pre0_mod156_post0,Zero_Flow_Days_sum,Semi_arid
3,850,12,rmse,standard,81.51715631811605,5,0.9767392453131456,pre0_mod156_post0,Zero_Flow_Days_sum,Semi_arid
3,850,12,rsq,standard,0.5303419689296263,5,0.018456627998528482,pre0_mod156_post0,Zero_Flow_Days_sum,Semi_arid
3,850,15,mae,standard,61.64857200818684,5,0.7095991491757119,pre0_mod157_post0,Zero_Flow_Days_sum,Semi_arid
3,850,15,rmse,standard,81.89401112292524,5,1.0753394362527344,pre0_mod157_post0,Zero_Flow_Days_sum,Semi_arid
3,850,15,rsq,standard,0.526834467651558,5,0.01969237363505583,pre0_mod157_post0,Zero_Flow_Days_sum,Semi_arid
3,850,18,mae,standard,61.968548365516384,5,0.7007712257966565,pre0_mod158_post0,Zero_Flow_Days_sum,Semi_arid
3,850,18,rmse,standard,82.0804905799598,5,1.007859645574009,pre0_mod158_post0,Zero_Flow_Days_sum,Semi_arid
3,850,18,rsq,standard,0.5251309763926086,5,0.018250925740063817,pre0_mod158_post0,Zero_Flow_Days_sum,Semi_arid
3,850,21,mae,standard,62.51314342129148,5,0.7105424594717149,pre0_mod159_post0,Zero_Flow_Days_sum,Semi_arid
3,850,21,rmse,standard,82.59210848707583,5,1.0133092264799368,pre0_mod159_post0,Zero_Flow_Days_sum,Semi_arid
3,850,21,rsq,standard,0.5193474244874702,5,0.01875018583105602,pre0_mod159_post0,Zero_Flow_Days_sum,Semi_arid
3,850,25,mae,standard,63.15251207772343,5,0.7761721702385597,pre0_mod160_post0,Zero_Flow_Days_sum,Semi_arid
3,850,25,rmse,standard,83.18909130136399,5,1.1334433544772737,pre0_mod160_post0,Zero_Flow_Days_sum,Semi_arid
3,850,25,rsq,standard,0.5126616860560352,5,0.01968154786553719,pre0_mod160_post0,Zero_Flow_Days_sum,Semi_arid
3,1050,3,mae,standard,59.68338449039722,5,0.6366982646868027,pre0_mod161_post0,Zero_Flow_Days_sum,Semi_arid
3,1050,3,rmse,standard,80.332339773707,5,0.9684137737565266,pre0_mod161_post0,Zero_Flow_Days_sum,Semi_arid
3,1050,3,rsq,standard,0.5424722211281067,5,0.017613099300027975,pre0_mod161_post0,Zero_Flow_Days_sum,Semi_arid
3,1050,6,mae,standard,60.0893702709533,5,0.6282173420953949,pre0_mod162_post0,Zero_Flow_Days_sum,Semi_arid
3,1050,6,rmse,standard,80.68499921559346,5,0.9576528725306191,pre0_mod162_post0,Zero_Flow_Days_sum,Semi_arid
3,1050,6,rsq,standard,0.5387354037571828,5,0.017403743990708535,pre0_mod162_post0,Zero_Flow_Days_sum,Semi_arid
3,1050,9,mae,standard,60.639719795446204,5,0.6231509383557683,pre0_mod163_post0,Zero_Flow_Days_sum,Semi_arid
3,1050,9,rmse,standard,81.12180706694271,5,0.9912620207596992,pre0_mod163_post0,Zero_Flow_Days_sum,Semi_arid
3,1050,9,rsq,standard,0.5345136779563866,5,0.01843602531167745,pre0_mod163_post0,Zero_Flow_Days_sum,Semi_arid
3,1050,12,mae,standard,61.149290688981274,5,0.6808644052081514,pre0_mod164_post0,Zero_Flow_Days_sum,Semi_arid
3,1050,12,rmse,standard,81.51277538880369,5,0.9893511296432055,pre0_mod164_post0,Zero_Flow_Days_sum,Semi_arid
3,1050,12,rsq,standard,0.5304273294902022,5,0.018113544786447503,pre0_mod164_post0,Zero_Flow_Days_sum,Semi_arid
3,1050,15,mae,standard,61.52623244478432,5,0.7220218630123526,pre0_mod165_post0,Zero_Flow_Days_sum,Semi_arid
3,1050,15,rmse,standard,81.7791659311932,5,1.0610092286847976,pre0_mod165_post0,Zero_Flow_Days_sum,Semi_arid
3,1050,15,rsq,standard,0.5281042909040108,5,0.01880040823253754,pre0_mod165_post0,Zero_Flow_Days_sum,Semi_arid
3,1050,18,mae,standard,62.10058935533233,5,0.6811501175530733,pre0_mod166_post0,Zero_Flow_Days_sum,Semi_arid
3,1050,18,rmse,standard,82.19211731855751,5,1.0485994821510085,pre0_mod166_post0,Zero_Flow_Days_sum,Semi_arid
3,1050,18,rsq,standard,0.5241821780046737,5,0.01918349543862685,pre0_mod166_post0,Zero_Flow_Days_sum,Semi_arid
3,1050,21,mae,standard,62.55450715707974,5,0.6778735972329999,pre0_mod167_post0,Zero_Flow_Days_sum,Semi_arid
3,1050,21,rmse,standard,82.68307596745586,5,0.9900392648563782,pre0_mod167_post0,Zero_Flow_Days_sum,Semi_arid
3,1050,21,rsq,standard,0.5181110604066352,5,0.018236857262088724,pre0_mod167_post0,Zero_Flow_Days_sum,Semi_arid
3,1050,25,mae,standard,63.033471250866356,5,0.7459531302261805,pre0_mod168_post0,Zero_Flow_Days_sum,Semi_arid
3,1050,25,rmse,standard,82.96991356865276,5,1.0583663475533842,pre0_mod168_post0,Zero_Flow_Days_sum,Semi_arid
3,1050,25,rsq,standard,0.5156363926984325,5,0.019138947952055965,pre0_mod168_post0,Zero_Flow_Days_sum,Semi_arid
3,1250,3,mae,standard,59.59563440463128,5,0.5801947197753308,pre0_mod169_post0,Zero_Flow_Days_sum,Semi_arid
3,1250,3,rmse,standard,80.29061587135135,5,0.9729941843199607,pre0_mod169_post0,Zero_Flow_Days_sum,Semi_arid
3,1250,3,rsq,standard,0.5427217737798191,5,0.018470094143436904,pre0_mod169_post0,Zero_Flow_Days_sum,Semi_arid
3,1250,6,mae,standard,60.099852924721034,5,0.6306659809194193,pre0_mod170_post0,Zero_Flow_Days_sum,Semi_arid
3,1250,6,rmse,standard,80.69447956583231,5,1.0053848820182276,pre0_mod170_post0,Zero_Flow_Days_sum,Semi_arid
3,1250,6,rsq,standard,0.5388412979543238,5,0.018557732308914946,pre0_mod170_post0,Zero_Flow_Days_sum,Semi_arid
3,1250,9,mae,standard,60.621985646554634,5,0.6788252045184637,pre0_mod171_post0,Zero_Flow_Days_sum,Semi_arid
3,1250,9,rmse,standard,81.0862578445289,5,1.0348859753895445,pre0_mod171_post0,Zero_Flow_Days_sum,Semi_arid
3,1250,9,rsq,standard,0.5348627585205373,5,0.018702065080763747,pre0_mod171_post0,Zero_Flow_Days_sum,Semi_arid
3,1250,12,mae,standard,61.13393821949104,5,0.6652863234404777,pre0_mod172_post0,Zero_Flow_Days_sum,Semi_arid
3,1250,12,rmse,standard,81.49086440073187,5,1.024595860902662,pre0_mod172_post0,Zero_Flow_Days_sum,Semi_arid
3,1250,12,rsq,standard,0.5305930449795397,5,0.01859003348704226,pre0_mod172_post0,Zero_Flow_Days_sum,Semi_arid
3,1250,15,mae,standard,61.62609264011968,5,0.7031290447953735,pre0_mod173_post0,Zero_Flow_Days_sum,Semi_arid
3,1250,15,rmse,standard,81.8679946047653,5,1.0390278609406045,pre0_mod173_post0,Zero_Flow_Days_sum,Semi_arid
3,1250,15,rsq,standard,0.5269970879751438,5,0.018838628850035618,pre0_mod173_post0,Zero_Flow_Days_sum,Semi_arid
3,1250,18,mae,standard,62.03815596559664,5,0.701063688915013,pre0_mod174_post0,Zero_Flow_Days_sum,Semi_arid
3,1250,18,rmse,standard,82.14153201576134,5,1.0155881224753784,pre0_mod174_post0,Zero_Flow_Days_sum,Semi_arid
3,1250,18,rsq,standard,0.5245834317779619,5,0.01862495018638269,pre0_mod174_post0,Zero_Flow_Days_sum,Semi_arid
3,1250,21,mae,standard,62.5326600081529,5,0.6956829184479278,pre0_mod175_post0,Zero_Flow_Days_sum,Semi_arid
3,1250,21,rmse,standard,82.64007384831713,5,1.0421673253789383,pre0_mod175_post0,Zero_Flow_Days_sum,Semi_arid
3,1250,21,rsq,standard,0.5189320822944614,5,0.019112309334115125,pre0_mod175_post0,Zero_Flow_Days_sum,Semi_arid
3,1250,25,mae,standard,63.0358183452237,5,0.7195989219405607,pre0_mod176_post0,Zero_Flow_Days_sum,Semi_arid
3,1250,25,rmse,standard,83.00654794448641,5,1.00555940117794,pre0_mod176_post0,Zero_Flow_Days_sum,Semi_arid
3,1250,25,rsq,standard,0.5154716904645851,5,0.01876192684282605,pre0_mod176_post0,Zero_Flow_Days_sum,Semi_arid
3,1450,3,mae,standard,59.59922458442543,5,0.600921664451434,pre0_mod177_post0,Zero_Flow_Days_sum,Semi_arid
3,1450,3,rmse,standard,80.22096222965479,5,0.9912301037842409,pre0_mod177_post0,Zero_Flow_Days_sum,Semi_arid
3,1450,3,rsq,standard,0.5438017554703247,5,0.01820302615390379,pre0_mod177_post0,Zero_Flow_Days_sum,Semi_arid
3,1450,6,mae,standard,60.16088087885616,5,0.6204740677312192,pre0_mod178_post0,Zero_Flow_Days_sum,Semi_arid
3,1450,6,rmse,standard,80.67057362139535,5,0.9979586196672287,pre0_mod178_post0,Zero_Flow_Days_sum,Semi_arid
3,1450,6,rsq,standard,0.5392646488474415,5,0.018592352496411186,pre0_mod178_post0,Zero_Flow_Days_sum,Semi_arid
3,1450,9,mae,standard,60.73960755528141,5,0.6634824029802591,pre0_mod179_post0,Zero_Flow_Days_sum,Semi_arid
3,1450,9,rmse,standard,81.13715075065319,5,1.0222289987309128,pre0_mod179_post0,Zero_Flow_Days_sum,Semi_arid
3,1450,9,rsq,standard,0.5346242114856563,5,0.018760389741398906,pre0_mod179_post0,Zero_Flow_Days_sum,Semi_arid
3,1450,12,mae,standard,61.102157717241326,5,0.6689367651738943,pre0_mod180_post0,Zero_Flow_Days_sum,Semi_arid
3,1450,12,rmse,standard,81.41702686442659,5,0.9979996183655985,pre0_mod180_post0,Zero_Flow_Days_sum,Semi_arid
3,1450,12,rsq,standard,0.5317282468955188,5,0.018377402902219807,pre0_mod180_post0,Zero_Flow_Days_sum,Semi_arid
3,1450,15,mae,standard,61.57152414710438,5,0.7182833772521833,pre0_mod181_post0,Zero_Flow_Days_sum,Semi_arid
3,1450,15,rmse,standard,81.73598992009322,5,1.0367577255804905,pre0_mod181_post0,Zero_Flow_Days_sum,Semi_arid
3,1450,15,rsq,standard,0.5288665382488914,5,0.018560428572536623,pre0_mod181_post0,Zero_Flow_Days_sum,Semi_arid
3,1450,18,mae,standard,62.108183348920264,5,0.677653490358211,pre0_mod182_post0,Zero_Flow_Days_sum,Semi_arid
3,1450,18,rmse,standard,82.2667216824029,5,1.027364032294127,pre0_mod182_post0,Zero_Flow_Days_sum,Semi_arid
3,1450,18,rsq,standard,0.5226881654361191,5,0.01906282005536338,pre0_mod182_post0,Zero_Flow_Days_sum,Semi_arid
3,1450,21,mae,standard,62.53087160477043,5,0.7019963381023466,pre0_mod183_post0,Zero_Flow_Days_sum,Semi_arid
3,1450,21,rmse,standard,82.57697179389629,5,1.0237247958461664,pre0_mod183_post0,Zero_Flow_Days_sum,Semi_arid
3,1450,21,rsq,standard,0.5198404803057516,5,0.018716362815182137,pre0_mod183_post0,Zero_Flow_Days_sum,Semi_arid
3,1450,25,mae,standard,63.053175992417245,5,0.7524142663530015,pre0_mod184_post0,Zero_Flow_Days_sum,Semi_arid
3,1450,25,rmse,standard,83.04744150323013,5,1.0489310751697556,pre0_mod184_post0,Zero_Flow_Days_sum,Semi_arid
3,1450,25,rsq,standard,0.5146243825420942,5,0.018857924576728198,pre0_mod184_post0,Zero_Flow_Days_sum,Semi_arid
3,1650,3,mae,standard,59.60196134182737,5,0.6040710517858227,pre0_mod185_post0,Zero_Flow_Days_sum,Semi_arid
3,1650,3,rmse,standard,80.20483914812387,5,0.9816618965900051,pre0_mod185_post0,Zero_Flow_Days_sum,Semi_arid
3,1650,3,rsq,standard,0.5440603469187014,5,0.017946237352674067,pre0_mod185_post0,Zero_Flow_Days_sum,Semi_arid
3,1650,6,mae,standard,60.131789599820664,5,0.6379554944355409,pre0_mod186_post0,Zero_Flow_Days_sum,Semi_arid
3,1650,6,rmse,standard,80.60126338431547,5,0.9876838667250591,pre0_mod186_post0,Zero_Flow_Days_sum,Semi_arid
3,1650,6,rsq,standard,0.5401933261198101,5,0.01798083746923774,pre0_mod186_post0,Zero_Flow_Days_sum,Semi_arid
3,1650,9,mae,standard,60.679406309400136,5,0.6454719202179884,pre0_mod187_post0,Zero_Flow_Days_sum,Semi_arid
3,1650,9,rmse,standard,81.1221527744674,5,0.9787756188475316,pre0_mod187_post0,Zero_Flow_Days_sum,Semi_arid
3,1650,9,rsq,standard,0.5343808284735649,5,0.017992113604425247,pre0_mod187_post0,Zero_Flow_Days_sum,Semi_arid
3,1650,12,mae,standard,61.11846119918092,5,0.6783904314502531,pre0_mod188_post0,Zero_Flow_Days_sum,Semi_arid
3,1650,12,rmse,standard,81.44745056081126,5,0.9960533576216072,pre0_mod188_post0,Zero_Flow_Days_sum,Semi_arid
3,1650,12,rsq,standard,0.5313265573819811,5,0.017997582434535513,pre0_mod188_post0,Zero_Flow_Days_sum,Semi_arid
3,1650,15,mae,standard,61.67010450324105,5,0.6698144738656645,pre0_mod189_post0,Zero_Flow_Days_sum,Semi_arid
3,1650,15,rmse,standard,81.90177322575582,5,0.9908966860934546,pre0_mod189_post0,Zero_Flow_Days_sum,Semi_arid
3,1650,15,rsq,standard,0.5266134897120417,5,0.018068391675852755,pre0_mod189_post0,Zero_Flow_Days_sum,Semi_arid
3,1650,18,mae,standard,62.07174034269924,5,0.6842393032138446,pre0_mod190_post0,Zero_Flow_Days_sum,Semi_arid
3,1650,18,rmse,standard,82.21306098660429,5,1.0125690839771087,pre0_mod190_post0,Zero_Flow_Days_sum,Semi_arid
3,1650,18,rsq,standard,0.5234075018720784,5,0.01877103250752108,pre0_mod190_post0,Zero_Flow_Days_sum,Semi_arid
3,1650,21,mae,standard,62.53263289741254,5,0.7516919214103921,pre0_mod191_post0,Zero_Flow_Days_sum,Semi_arid
3,1650,21,rmse,standard,82.63554086720299,5,1.0693948276670184,pre0_mod191_post0,Zero_Flow_Days_sum,Semi_arid
3,1650,21,rsq,standard,0.5188078549019435,5,0.019135053998726843,pre0_mod191_post0,Zero_Flow_Days_sum,Semi_arid
3,1650,25,mae,standard,63.112409353799976,5,0.7475140582197098,pre0_mod192_post0,Zero_Flow_Days_sum,Semi_arid
3,1650,25,rmse,standard,83.0640578162944,5,1.070949106298854,pre0_mod192_post0,Zero_Flow_Days_sum,Semi_arid
3,1650,25,rsq,standard,0.5144780510829385,5,0.019137838529139615,pre0_mod192_post0,Zero_Flow_Days_sum,Semi_arid
4,250,3,mae,standard,59.46737442814094,5,0.6366419500695789,pre0_mod193_post0,Zero_Flow_Days_sum,Semi_arid
4,250,3,rmse,standard,80.40009195279823,5,1.0761464540896857,pre0_mod193_post0,Zero_Flow_Days_sum,Semi_arid
4,250,3,rsq,standard,0.540254358982273,5,0.0186684237149976,pre0_mod193_post0,Zero_Flow_Days_sum,Semi_arid
4,250,6,mae,standard,59.95335669685911,5,0.5230078206244072,pre0_mod194_post0,Zero_Flow_Days_sum,Semi_arid
4,250,6,rmse,standard,80.58255784599154,5,0.9033992180287486,pre0_mod194_post0,Zero_Flow_Days_sum,Semi_arid
4,250,6,rsq,standard,0.5390854878180656,5,0.018195810071019138,pre0_mod194_post0,Zero_Flow_Days_sum,Semi_arid
4,250,9,mae,standard,60.008322546013254,5,0.6996866428851027,pre0_mod195_post0,Zero_Flow_Days_sum,Semi_arid
4,250,9,rmse,standard,80.73050664406087,5,1.089291029833121,pre0_mod195_post0,Zero_Flow_Days_sum,Semi_arid
4,250,9,rsq,standard,0.5377464243600387,5,0.018992798465632066,pre0_mod195_post0,Zero_Flow_Days_sum,Semi_arid
4,250,12,mae,standard,60.86670671556613,5,0.6548051096905915,pre0_mod196_post0,Zero_Flow_Days_sum,Semi_arid
4,250,12,rmse,standard,81.33455386944978,5,1.0036281151571103,pre0_mod196_post0,Zero_Flow_Days_sum,Semi_arid
4,250,12,rsq,standard,0.5315785361677613,5,0.01745622452517255,pre0_mod196_post0,Zero_Flow_Days_sum,Semi_arid
4,250,15,mae,standard,61.09594200558158,5,0.7171074841021191,pre0_mod197_post0,Zero_Flow_Days_sum,Semi_arid
4,250,15,rmse,standard,81.56328134521749,5,1.0092574457119368,pre0_mod197_post0,Zero_Flow_Days_sum,Semi_arid
4,250,15,rsq,standard,0.5287835068400397,5,0.017460898335125506,pre0_mod197_post0,Zero_Flow_Days_sum,Semi_arid
4,250,18,mae,standard,61.64647424045356,5,0.7117137915532898,pre0_mod198_post0,Zero_Flow_Days_sum,Semi_arid
4,250,18,rmse,standard,81.97241284182041,5,1.1152017358937165,pre0_mod198_post0,Zero_Flow_Days_sum,Semi_arid
4,250,18,rsq,standard,0.5249739018970804,5,0.01885817674176046,pre0_mod198_post0,Zero_Flow_Days_sum,Semi_arid
4,250,21,mae,standard,62.20029043423956,5,0.606239053784588,pre0_mod199_post0,Zero_Flow_Days_sum,Semi_arid
4,250,21,rmse,standard,82.5518781658479,5,0.9388112282232389,pre0_mod199_post0,Zero_Flow_Days_sum,Semi_arid
4,250,21,rsq,standard,0.5183769387819225,5,0.017908860532152012,pre0_mod199_post0,Zero_Flow_Days_sum,Semi_arid
4,250,25,mae,standard,62.68848275229251,5,0.7609468583616978,pre0_mod200_post0,Zero_Flow_Days_sum,Semi_arid
4,250,25,rmse,standard,82.880408153987,5,1.1473800825417042,pre0_mod200_post0,Zero_Flow_Days_sum,Semi_arid
4,250,25,rsq,standard,0.5151967035126788,5,0.0208841194215003,pre0_mod200_post0,Zero_Flow_Days_sum,Semi_arid
4,450,3,mae,standard,59.155432696736014,5,0.5748544438129605,pre0_mod201_post0,Zero_Flow_Days_sum,Semi_arid
4,450,3,rmse,standard,80.02410559858963,5,0.9728844344742341,pre0_mod201_post0,Zero_Flow_Days_sum,Semi_arid
4,450,3,rsq,standard,0.5449231710077375,5,0.01757190551243887,pre0_mod201_post0,Zero_Flow_Days_sum,Semi_arid
4,450,6,mae,standard,59.76665202790476,5,0.54281120648328,pre0_mod202_post0,Zero_Flow_Days_sum,Semi_arid
4,450,6,rmse,standard,80.44854227368617,5,0.9050662068200418,pre0_mod202_post0,Zero_Flow_Days_sum,Semi_arid
4,450,6,rsq,standard,0.5409598731242073,5,0.016862232038356316,pre0_mod202_post0,Zero_Flow_Days_sum,Semi_arid
4,450,9,mae,standard,60.33364505796064,5,0.6489311433465004,pre0_mod203_post0,Zero_Flow_Days_sum,Semi_arid
4,450,9,rmse,standard,80.95939976321316,5,0.9935318033687753,pre0_mod203_post0,Zero_Flow_Days_sum,Semi_arid
4,450,9,rsq,standard,0.535030017125957,5,0.017808108923350146,pre0_mod203_post0,Zero_Flow_Days_sum,Semi_arid
4,450,12,mae,standard,60.772909981741584,5,0.676141892091133,pre0_mod204_post0,Zero_Flow_Days_sum,Semi_arid
4,450,12,rmse,standard,81.2790683134818,5,1.0507415794898942,pre0_mod204_post0,Zero_Flow_Days_sum,Semi_arid
4,450,12,rsq,standard,0.5319941769263637,5,0.018213631511765305,pre0_mod204_post0,Zero_Flow_Days_sum,Semi_arid
4,450,15,mae,standard,61.36065508476777,5,0.5838036456280848,pre0_mod205_post0,Zero_Flow_Days_sum,Semi_arid
4,450,15,rmse,standard,81.74869583711354,5,0.9694194157829907,pre0_mod205_post0,Zero_Flow_Days_sum,Semi_arid
4,450,15,rsq,standard,0.5267748273509222,5,0.018450421857278857,pre0_mod205_post0,Zero_Flow_Days_sum,Semi_arid
4,450,18,mae,standard,61.70955349471486,5,0.619097438522408,pre0_mod206_post0,Zero_Flow_Days_sum,Semi_arid
4,450,18,rmse,standard,82.06097926097763,5,0.9868082065511518,pre0_mod206_post0,Zero_Flow_Days_sum,Semi_arid
4,450,18,rsq,standard,0.5236374827716858,5,0.018749549310959148,pre0_mod206_post0,Zero_Flow_Days_sum,Semi_arid
4,450,21,mae,standard,62.14231912051336,5,0.6971379008665451,pre0_mod207_post0,Zero_Flow_Days_sum,Semi_arid
4,450,21,rmse,standard,82.37040106602521,5,1.0215708669436534,pre0_mod207_post0,Zero_Flow_Days_sum,Semi_arid
4,450,21,rsq,standard,0.5210216780860198,5,0.0181830163897136,pre0_mod207_post0,Zero_Flow_Days_sum,Semi_arid
4,450,25,mae,standard,62.63105898150493,5,0.7469609570330168,pre0_mod208_post0,Zero_Flow_Days_sum,Semi_arid
4,450,25,rmse,standard,82.78377699966359,5,1.106630224131789,pre0_mod208_post0,Zero_Flow_Days_sum,Semi_arid
4,450,25,rsq,standard,0.5165030981034879,5,0.018404307187694362,pre0_mod208_post0,Zero_Flow_Days_sum,Semi_arid
4,650,3,mae,standard,59.28202974959019,5,0.5462206700476115,pre0_mod209_post0,Zero_Flow_Days_sum,Semi_arid
4,650,3,rmse,standard,80.10622445440737,5,0.9432641867157263,pre0_mod209_post0,Zero_Flow_Days_sum,Semi_arid
4,650,3,rsq,standard,0.5441499890637632,5,0.017920241166606062,pre0_mod209_post0,Zero_Flow_Days_sum,Semi_arid
4,650,6,mae,standard,59.699665635835366,5,0.6006756230962654,pre0_mod210_post0,Zero_Flow_Days_sum,Semi_arid
4,650,6,rmse,standard,80.27036890647518,5,1.0093965589205185,pre0_mod210_post0,Zero_Flow_Days_sum,Semi_arid
4,650,6,rsq,standard,0.5432550603087777,5,0.0185051422082185,pre0_mod210_post0,Zero_Flow_Days_sum,Semi_arid
4,650,9,mae,standard,60.31941995257838,5,0.6643536304920484,pre0_mod211_post0,Zero_Flow_Days_sum,Semi_arid
4,650,9,rmse,standard,80.79574747944254,5,1.0383470923409097,pre0_mod211_post0,Zero_Flow_Days_sum,Semi_arid
4,650,9,rsq,standard,0.537512330285483,5,0.018212575822472165,pre0_mod211_post0,Zero_Flow_Days_sum,Semi_arid
4,650,12,mae,standard,60.68557222362932,5,0.6811506369290973,pre0_mod212_post0,Zero_Flow_Days_sum,Semi_arid
4,650,12,rmse,standard,81.12726795363353,5,1.0390425329769866,pre0_mod212_post0,Zero_Flow_Days_sum,Semi_arid
4,650,12,rsq,standard,0.5337019934504773,5,0.018289074632607965,pre0_mod212_post0,Zero_Flow_Days_sum,Semi_arid
4,650,15,mae,standard,61.17516500169167,5,0.6536273263169381,pre0_mod213_post0,Zero_Flow_Days_sum,Semi_arid
