mtry,trees,min_n,.metric,.estimator,mean,n,std_err,.config,metric,region_rf
10,850,6,rmse,standard,64.8184386831926,5,1.5353688712962013,pre0_mod474_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,850,6,rsq,standard,0.6226778039860958,5,0.01881026099621012,pre0_mod474_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,850,9,mae,standard,41.39973685621788,5,0.8054997719245192,pre0_mod475_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,850,9,rmse,standard,64.75522976370573,5,1.4450202231243685,pre0_mod475_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,850,9,rsq,standard,0.6244264682332537,5,0.019633571901845087,pre0_mod475_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,850,12,mae,standard,41.68244690138193,5,0.775880176518311,pre0_mod476_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,850,12,rmse,standard,65.03239695893363,5,1.3345394232813734,pre0_mod476_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,850,12,rsq,standard,0.6210921896487442,5,0.017907943317128635,pre0_mod476_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,850,15,mae,standard,41.82614155773256,5,0.7529926500795866,pre0_mod477_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,850,15,rmse,standard,65.25318291021688,5,1.3162037388852803,pre0_mod477_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,850,15,rsq,standard,0.6186397179362125,5,0.017604198665565982,pre0_mod477_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,850,18,mae,standard,42.190798538099884,5,0.7192034683962795,pre0_mod478_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,850,18,rmse,standard,65.68486920092568,5,1.2936449677959216,pre0_mod478_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,850,18,rsq,standard,0.6141622512436875,5,0.018531354553218145,pre0_mod478_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,850,21,mae,standard,42.50392555006789,5,0.7589794902057548,pre0_mod479_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,850,21,rmse,standard,65.99717594218143,5,1.3777644994434013,pre0_mod479_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,850,21,rsq,standard,0.6102107705873475,5,0.020449525139667774,pre0_mod479_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,850,25,mae,standard,42.79531434488602,5,0.7145436450477799,pre0_mod480_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,850,25,rmse,standard,66.32459132292225,5,1.292307196851571,pre0_mod480_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,850,25,rsq,standard,0.6071561214897971,5,0.020071660228885353,pre0_mod480_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1050,3,mae,standard,41.06425160090908,5,0.9492009501870596,pre0_mod481_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1050,3,rmse,standard,64.57217631632132,5,1.6487779440324328,pre0_mod481_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1050,3,rsq,standard,0.6253263747128743,5,0.019232275201672328,pre0_mod481_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1050,6,mae,standard,41.38165586596772,5,0.9553749993262621,pre0_mod482_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1050,6,rmse,standard,64.86022246491837,5,1.5633512009650568,pre0_mod482_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1050,6,rsq,standard,0.6226383970223599,5,0.01849066474614466,pre0_mod482_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1050,9,mae,standard,41.43637702214918,5,0.8066377791678804,pre0_mod483_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1050,9,rmse,standard,64.90108652366943,5,1.4082832640302934,pre0_mod483_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1050,9,rsq,standard,0.6224195116941248,5,0.018464095744020387,pre0_mod483_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1050,12,mae,standard,41.729001083157605,5,0.7722153924117469,pre0_mod484_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1050,12,rmse,standard,65.05440768871156,5,1.4204464574735616,pre0_mod484_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1050,12,rsq,standard,0.6215727394066975,5,0.018711396624359056,pre0_mod484_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1050,15,mae,standard,41.92329991636869,5,0.8094149550770848,pre0_mod485_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1050,15,rmse,standard,65.44023050498902,5,1.3466455643101947,pre0_mod485_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1050,15,rsq,standard,0.6162712240237828,5,0.018036570335499207,pre0_mod485_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1050,18,mae,standard,42.1823216349682,5,0.750531760306175,pre0_mod486_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1050,18,rmse,standard,65.67533090038208,5,1.318758360336704,pre0_mod486_post0,Zero_Flow_Days_sum,Dry_sub_humid
